category,headline,links,short_description,keywords,predicted_category
SPORTS,Super Runner Semenya Faces New Testosterone Limits In Sports Gender Battle,https://www.huffingtonpost.com/entry/caster-semenya-testosterone-iaaf_us_5ae26ad9e4b02baed1b87e7d,Officials grapple again with fair competition and gender definition.,caster-semenya-testosterone-iaaf,SPORTS
SPORTS,Reforming Soccer Governance: Tackling Political Corruption Alongside Financial Wrongdoing,https://www.huffingtonpost.com/entry/reforming-soccer-governan_b_7524086.html,The mushrooming governance scandal in world soccer body FIFA increasingly spotlights political in addition to financial corruption in global soccer.,reforming-soccer-governan,WORLD NEWS
SPORTS,Greg Hardy Explodes On Cowboys Sideline But Goes Quiet Postgame,https://www.huffingtonpost.com/entry/greg-hardy-dez-bryant_us_562e206fe4b0443bb5646476,"The hot-tempered Hardy got into it with coaches, players and media on Sunday night.",greg-hardy-dez-bryant,SPORTS
SPORTS,"Jeremy Lin 'SNL' Sketch Takes On Racist Linsanity Jokes, Media Commentary (VIDEO)",https://www.huffingtonpost.com/entry/jeremy-lin-snl-racist-jokes-linsanity_us_5bb69c4be4b097869fd1c6a7,"After calling the New York Post's ""Amasian"" headline ""hilarious"" and making light of an MSG graphic that included a fortune",jeremy-lin-snl-racist-jokes-linsanity,SPORTS
SPORTS,"This NBA Player-To-Emoji Conversion Chart Is Pretty, Pretty Accurate",https://www.huffingtonpost.com/entry/nba-player-emoji-conversion-chart_us_559e9170e4b096729155932d,We now have emoji shorthand for the best NBA players.,nba-player-emoji-conversion-chart,SPORTS
SPORTS,The Future Of Stand-Up Paddleboarding Will Melt Your Brain,https://www.huffingtonpost.com/entry/kai-lenny-stand-up-paddle-hydro-foil_us_572a6e6be4b096e9f0903d17,What is this sorcery?,kai-lenny-stand-up-paddle-hydro-foil,SPORTS
SPORTS,Cleveland Browns Reportedly Botch QB Trade Because Somebody Forgot To Call It In,https://www.huffingtonpost.com/entry/cleveland-browns-trade-forgot-call-in_us_59f97ae6e4b00c6145e28ddd,They may have been celebrating a little too soon.,cleveland-browns-trade-forgot-call-in,SPORTS
SPORTS,Male Survivor Of Larry Nassar Hopes Former Gymnastics Doctor 'Rots In Hell',https://www.huffingtonpost.com/entry/jacob-moore-larry-nassar-survivor-hopes-former-doctor-rots-in-hell_us_5a9e99a9e4b089ec353ea398,Gymnast Jacob Moore is the first male to publicly accuse Nassar of sexual abuse.,jacob-moore-larry-nassar-survivor-hopes-former-doctor-rots-in-hell,SPORTS
SPORTS,Why Major League Baseball’s All-Star Game Is Americana,https://www.huffingtonpost.com/entry/why-major-league-baseballs-all-star-game-is-americana_us_5964f6d6e4b0deab7c646bf1,"The death of America’s All-Star Game has been protected, even promoted by nay-sayers who say the times have passed it by",why-major-league-baseballs-all-star-game-is-americana,SPORTS
SPORTS,"Next Time Someone Says Americans Don't Like Soccer, Show Them These Photos",https://www.huffingtonpost.com/entry/best-photos-womens-world-cup-parade_us_55a010b8e4b01c2162a677dc,New Yorkers came out in droves to support the Women's National Team on Friday.,best-photos-womens-world-cup-parade,SPORTS
SPORTS,D.C. Cop Stiff-Arms Defender In Snowy Football Game,https://www.huffingtonpost.com/entry/dc-cop-stiff-arm-blizzard-football-game_us_56a44439e4b0404eb8f1e897,This cop is playing to win!,dc-cop-stiff-arm-blizzard-football-game,SPORTS
SPORTS,MLB Avoids Work Stoppage With Last-Minute Labor Deal,https://www.huffingtonpost.com/entry/mlb-labor-deal-baseball_us_583f9bbfe4b0c68e047ee417,Baseball's extended period of labor peace will last at least five more years.,mlb-labor-deal-baseball,SPORTS
SPORTS,John Henson Receives Apology From Owner Of Store That Refused Him Service,https://www.huffingtonpost.com/entry/john-henson-jewelry-store-apology_us_5627a916e4b0bce347033402,"Henson called the incident ""degrading.""",john-henson-jewelry-store-apology,SPORTS
SPORTS,Norfolk State Reaction Video: Students Celebrate Missouri Upset (VIDEO),https://www.huffingtonpost.com/entry/norfolk-state-reaction-video-missouri-upset-students_us_5bb69de0e4b097869fd1da6e,The video above is apparently of Norfolk students on campus celebrating during the final seconds of the Spartan's improbable,norfolk-state-reaction-video-missouri-upset-students,SPORTS
SPORTS,Tiger Woods Surges Into Contention At Doral With Vintage Putting Performance (PHOTOS),https://www.huffingtonpost.com/entry/tiger-woods-doral-saturday-score_us_5bb74f1ae4b097869fd4f0f6,"By Jeff Rude, Golfweek But Woods is Woods, and it long has been risky business to doubt this man who has won 79 Tour titles",tiger-woods-doral-saturday-score,SPORTS
SPORTS,"World Series: Jack Morris Reflects On Detroit Tigers' 1984 Title As Well As Wins With Twins, Blue Jays",https://www.huffingtonpost.com/entry/world-series-jack-morris-detroit-tigers-twins_us_5bb6bd5be4b097869fd29d43,"Jack Morris reflects on his World Series triumphs with the 1984 Tigers, 1991 Twins, 1992 and '93 Blue Jays The word team",world-series-jack-morris-detroit-tigers-twins,SPORTS
SPORTS,Tom Brady Throws Samsung Under The Bus In Latest 'Deflategate' Defense,https://www.huffingtonpost.com/entry/tom-brady-samsung-iphone_us_55b8cb22e4b0224d88347d16,"Thanks for nothing, Tom Brady!",tom-brady-samsung-iphone,SPORTS
SPORTS,Stunning Photos Capture The 2018 Olympics' Closing Ceremony In All Its Glory,https://www.huffingtonpost.com/entry/2018-olympics-closing-ceremony-photos_us_5a92d0f4e4b03b55731d2b77,The action-packed ceremony featured everything from roller-blading pandas to K-pop musicians.,2018-olympics-closing-ceremony-photos,SPORTS
SPORTS,Women in Chess: A Few Tales,https://www.huffingtonpost.com/entry/women-in-chess-a-few-tale_us_5bb69f81e4b097869fd1f66a,"Lurking in the background, hiding their identity, they seem mysterious, magical, beautiful. At first, they observed the game from a distance, but as centuries went by, women were drawn closer to the chessboard.",women-in-chess-a-few-tale,SPORTS
SPORTS,That ESPN Story On The Dissenting Missouri Player Sure Looks Silly Now,https://www.huffingtonpost.com/entry/espn-report-university-missouri-football-solidarity_us_5640bf24e4b0307f2cae163e,"A lesson in why you shouldn't write stories off a single, anonymous source.",espn-report-university-missouri-football-solidarity,SPORTS
SPORTS,Norfolk State Reaction Video: Students Celebrate Missouri Upset (VIDEO),https://www.huffingtonpost.com/entry/norfolk-state-reaction-video-missouri-upset-students_us_5bb69de0e4b097869fd1da6e,The video above is apparently of Norfolk students on campus celebrating during the final seconds of the Spartan's improbable,norfolk-state-reaction-video-missouri-upset-students,SPORTS
SPORTS,The Crimson Tide Will Pummel Georgia,https://www.huffingtonpost.com/entry/sec-championship-preview_us_5bb6c48ee4b097869fd2b9e7,Poking the bear Alabama's Nick Saban is a proven big game coach and has three BCS National Championships to prove it. What,sec-championship-preview,SPORTS
SPORTS,NFL Upholds Odell Beckham Jr.'s One-Game Suspension,https://www.huffingtonpost.com/entry/odell-beckham-jr-suspension_us_567b2412e4b0b958f6593c44,The Giants wide receiver will have to sit against the Vikings.,odell-beckham-jr-suspension,SPORTS
SPORTS,Who Shot The Game-Winning Shot vs. UConn? Dak Prescott Or Morgan William?,https://www.huffingtonpost.com/entry/who-shot-the-game-winning-shot-vs-uconn-dak-prescott_us_58e09d2ae4b03c2b30f6a740,Holly Rowe of ESPN showed exactly what society thinks of female sports.,who-shot-the-game-winning-shot-vs-uconn-dak-prescott,SPORTS
SPORTS,Brazilian Soccer Superfan Clovis Acosta Fernandes Dead At 60,https://www.huffingtonpost.com/entry/acosta-fernandes-dead-brazil-soccer-superfan_us_55f98338e4b0b48f67016e2c,Images of a tearful Fernandes went viral during the 2014 World Cup.,acosta-fernandes-dead-brazil-soccer-superfan,SPORTS
SPORTS,Teixeira Comes Up Big Against Colon,https://www.huffingtonpost.com/entry/teixeira-comes-up-big-aga_us_5bb6a1d3e4b097869fd21105,"Every player endures rough times in a season.  Baseball is a long sport so usually, the mentality is to coast through those bad times and eventually your game comes back.  But for Mark Teixeira he just picked up where he left off last night.",teixeira-comes-up-big-aga,SPORTS
SPORTS,Jake Arrieta Pitches No-Hitter For Cubs In 2-0 Win Over Dodgers,https://www.huffingtonpost.com/entry/cubs-jake-arrieta-no-hitter_us_55e3c97ae4b0c818f6184970,It was the sixth no-hitter in the majors this season and the second against the Dodgers in 10 days.,cubs-jake-arrieta-no-hitter,SPORTS
SPORTS,The Baltimore Ravens Are Considering Signing Colin Kaepernick,https://www.huffingtonpost.com/entry/the-baltimore-ravens-are-considering-signing-colin-kaepernick_us_597f3639e4b02a8434b7d558,"The team has had ""direct discussions"" with the controversial quarterback.",the-baltimore-ravens-are-considering-signing-colin-kaepernick,SPORTS
SPORTS,Johnny Manziel Extra Point: Texas A&M QB Misses Kick vs. Sam Houston State (VIDEO),https://www.huffingtonpost.com/entry/johnny-manziel-extra-point-texas-am-video_us_5bb6c1f1e4b097869fd2aeb6,"Johnny ""Football"" Manziel can do a lot on the football field. Just ask Alabama. But it turns out that kicking is not included",johnny-manziel-extra-point-texas-am-video,SPORTS
SPORTS,How Do You Get A City To Care About Its NBA Team? The Hawks Have A Few Ideas,https://www.huffingtonpost.com/entry/how-do-you-get-a-city-to-care-about-its-nba-team-the_us_595fd7f8e4b085e766b5126f,"For the past two years, the city of Atlanta has acted as an experimental lab for unconventional moves by major professional",how-do-you-get-a-city-to-care-about-its-nba-team-the,SPORTS
SPORTS,Tim Tebow Released By Patriots: REPORTS [UPDATED: Tebow Will Continue Pursuing NFL Dream],https://www.huffingtonpost.com/entry/tim-tebow-released-patriots-roster-cut_us_5bb7065fe4b097869fd3e235,"CLICK HERE for official release Tebow signed with the Patriots in June, inking a two-year deal without any guaranteed money",tim-tebow-released-patriots-roster-cut,SPORTS
SPORTS,Norfolk State Reaction Video: Students Celebrate Missouri Upset (VIDEO),https://www.huffingtonpost.com/entry/norfolk-state-reaction-video-missouri-upset-students_us_5bb69de0e4b097869fd1da6e,The video above is apparently of Norfolk students on campus celebrating during the final seconds of the Spartan's improbable,norfolk-state-reaction-video-missouri-upset-students,SPORTS
SPORTS,NFL Player Eric Berry Returns Home After Beating Cancer,https://www.huffingtonpost.com/entry/eric-berry-kansas-city-home-return_us_55fc1ad0e4b0fde8b0cddf52,"After months of chemotherapy, Berry is back where he belongs.",eric-berry-kansas-city-home-return,SPORTS
SPORTS,Hockey Player Takes Shot To The Groin So Hard His Cup Breaks,https://www.huffingtonpost.com/entry/matt-hendricks-groin-shot_us_56a24785e4b0d8cc1099b871,This looks so excruciatingly painful.,matt-hendricks-groin-shot,SPORTS
SPORTS,World Series Umpires Should Be Applauded For Making The Right Obstruction Call In Game 3,https://www.huffingtonpost.com/entry/obstruction-world-series-game-3_us_5bb71c51e4b097869fd437f0,"Let us get one thing straight: Intent does not matter in MLB obstruction. In the first ever playoff game in MLB history to be decided by obstruction, the umpires actually got the call correct. The Boston Red Sox complained after their 5-4 loss, but the truth was they deserved to lose Game 3.",obstruction-world-series-game-3,SPORTS
SPORTS,Famed Quarterback Warren Moon Hit With Sexual Harassment Lawsuit,https://www.huffingtonpost.com/entry/warren-moon-sexual-harassment-lawsuit_us_5a28b6bbe4b0b185e5394bfd,An assistant at Moon's sports marketing agency has accused the former athlete of drugging her.,warren-moon-sexual-harassment-lawsuit,SPORTS
SPORTS,Richard Albero Concludes His Quixotic Trek on Behalf of Wounded Warriors,https://www.huffingtonpost.com/entry/richard-albero-concludes_b_7506612.html,"Richard Albero may not be a Bronx Bomber, nor a record-setting athlete, but last Tuesday, the day after Memorial Day, he concluded what may have been as impressive an accomplishment as those of any of his Yankee heroes.",richard-albero-concludes,SPORTS
SPORTS,Flight Attendant Told Eagles Fans To 'Tone It Down' -- They Didn't,https://www.huffingtonpost.com/entry/flight-attendant-told-eagles-fans-to-tone-it-down-they-didnt_us_5a776f21e4b0905433b57168,These fans are flying high.,flight-attendant-told-eagles-fans-to-tone-it-down-they-didnt,SPORTS
SPORTS,"Kentucky, Iowa State Face Off In NCAA Tournament Third Round [Predict]",https://www.huffingtonpost.com/entry/kentucky-iowa-state-ncaa-tournament-2012-predict_us_5bb69de4e4b097869fd1dab5,"By Greg Mengelt, CollegeHoops.Net (1) Kentucky vs. (8) Iowa State: South Region Records Kentucky 33-2, 16-0 SEC (Regular",kentucky-iowa-state-ncaa-tournament-2012-predict,SPORTS
SPORTS,"The History of Professional Basketball in San Diego, 1967-1972",https://www.huffingtonpost.com/entry/the-history-of-profession_1_b_7577694.html,"When the Houston Rockets and the Los Angeles Clippers advanced past the opening round of the 2015 NBA playoffs, it was somewhat surprising that there was nary a mention from sports journalists and fans alike of the franchises' histories in San Diego.",the-history-of-profession,SPORTS
SPORTS,"Jason Collins, Robbie Rogers And Others Celebrate Gay Marriage Ruling",https://www.huffingtonpost.com/entry/athletes-gay-marriage-ruling_n_7671898.html,A great day in American history.,athletes-gay-marriage-ruling,SPORTS
SPORTS,"Best Slam Dunk Contest Dunks Bracket: Michael Jordan, Dr. J And Vince Carter With All-Time Best Slams",https://www.huffingtonpost.com/entry/best-slam-dunk-contest-dunks-bracket_us_5bb6d0d5e4b097869fd3038d,"Without further ado, here are eight* of the most iconic, powerful and acrobatic dunks in the uneven history of the slam dunk",best-slam-dunk-contest-dunks-bracket,SPORTS
SPORTS,"NFP Week 3 Blitz: Tall Cornerbacks, Strong Quarterbacks And Patriots Pick Up Kellen Winslow",https://www.huffingtonpost.com/entry/nfl-week3-cornerbacks-quarterbacks-blitz_us_5bb6b2cfe4b097869fd277f5,One front office man said his team is fine with 5-10 corners as long as the player has long arms. Having long arms enable,nfl-week3-cornerbacks-quarterbacks-blitz,SPORTS
SPORTS,Peyton Manning Hints At Possible Retirement After AFC Championship,https://www.huffingtonpost.com/entry/peyton-manning-retirment-hint-bill-belichick-afc-championship_us_56a7e44ee4b09e7f4ab2f79f,He turns 40 years old in March.,peyton-manning-retirment-hint-bill-belichick-afc-championship,SPORTS
SPORTS,A Love Letter to Tony Romo,https://www.huffingtonpost.com/entry/love-letter-to-tony-romo_b_6149566.html,"Not a single ""Romo hater"" has a legitimate reason for their position in my opinion. Sure, you haven't won a Super Bowl, but I highly doubt than any other quarterback would have won a ring on those teams.",love-letter-to-tony-romo,SPORTS
SPORTS,"Line Up, Shut Up, and Maybe Mr. Jeter Will Sign",https://www.huffingtonpost.comhttp://www.nytimes.com/2013/02/08/sports/baseball/jeter-fans-line-up-shut-up-and-wait.html?pagewanted=1&_r=5&nl=todaysheadlines&emc=edit_th_20130208&,"TAMPA, Fla. — Shortly before noon Tuesday, a week before spring training was to begin, a Yankees employee named John Johnson",,SPORTS
